,url,repository_url,labels_url,user
20,https://api.github.com/repos/pandas-dev/pandas/issues/50175,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50175/labels{/name},"{'login': 'phofl', 'id': 61934744, 'node_id': 'MDQ6VXNlcjYxOTM0NzQ0', 'avatar_url': 'https://avatars.githubusercontent.com/u/61934744?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phofl', 'html_url': 'https://github.com/phofl', 'followers_url': 'https://api.github.com/users/phofl/followers', 'following_url': 'https://api.github.com/users/phofl/following{/other_user}', 'gists_url': 'https://api.github.com/users/phofl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phofl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phofl/subscriptions', 'organizations_url': 'https://api.github.com/users/phofl/orgs', 'repos_url': 'https://api.github.com/users/phofl/repos', 'events_url': 'https://api.github.com/users/phofl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phofl/received_events', 'type': 'User', 'site_admin': False}"
21,https://api.github.com/repos/pandas-dev/pandas/issues/50174,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50174/labels{/name},"{'login': 'alexanderwertman3', 'id': 56045351, 'node_id': 'MDQ6VXNlcjU2MDQ1MzUx', 'avatar_url': 'https://avatars.githubusercontent.com/u/56045351?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/alexanderwertman3', 'html_url': 'https://github.com/alexanderwertman3', 'followers_url': 'https://api.github.com/users/alexanderwertman3/followers', 'following_url': 'https://api.github.com/users/alexanderwertman3/following{/other_user}', 'gists_url': 'https://api.github.com/users/alexanderwertman3/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/alexanderwertman3/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/alexanderwertman3/subscriptions', 'organizations_url': 'https://api.github.com/users/alexanderwertman3/orgs', 'repos_url': 'https://api.github.com/users/alexanderwertman3/repos', 'events_url': 'https://api.github.com/users/alexanderwertman3/events{/privacy}', 'received_events_url': 'https://api.github.com/users/alexanderwertman3/received_events', 'type': 'User', 'site_admin': False}"
22,https://api.github.com/repos/pandas-dev/pandas/issues/50173,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50173/labels{/name},"{'login': 'phofl', 'id': 61934744, 'node_id': 'MDQ6VXNlcjYxOTM0NzQ0', 'avatar_url': 'https://avatars.githubusercontent.com/u/61934744?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phofl', 'html_url': 'https://github.com/phofl', 'followers_url': 'https://api.github.com/users/phofl/followers', 'following_url': 'https://api.github.com/users/phofl/following{/other_user}', 'gists_url': 'https://api.github.com/users/phofl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phofl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phofl/subscriptions', 'organizations_url': 'https://api.github.com/users/phofl/orgs', 'repos_url': 'https://api.github.com/users/phofl/repos', 'events_url': 'https://api.github.com/users/phofl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phofl/received_events', 'type': 'User', 'site_admin': False}"
23,https://api.github.com/repos/pandas-dev/pandas/issues/50171,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50171/labels{/name},"{'login': 'phofl', 'id': 61934744, 'node_id': 'MDQ6VXNlcjYxOTM0NzQ0', 'avatar_url': 'https://avatars.githubusercontent.com/u/61934744?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phofl', 'html_url': 'https://github.com/phofl', 'followers_url': 'https://api.github.com/users/phofl/followers', 'following_url': 'https://api.github.com/users/phofl/following{/other_user}', 'gists_url': 'https://api.github.com/users/phofl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phofl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phofl/subscriptions', 'organizations_url': 'https://api.github.com/users/phofl/orgs', 'repos_url': 'https://api.github.com/users/phofl/repos', 'events_url': 'https://api.github.com/users/phofl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phofl/received_events', 'type': 'User', 'site_admin': False}"
24,https://api.github.com/repos/pandas-dev/pandas/issues/50170,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50170/labels{/name},"{'login': 'phofl', 'id': 61934744, 'node_id': 'MDQ6VXNlcjYxOTM0NzQ0', 'avatar_url': 'https://avatars.githubusercontent.com/u/61934744?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phofl', 'html_url': 'https://github.com/phofl', 'followers_url': 'https://api.github.com/users/phofl/followers', 'following_url': 'https://api.github.com/users/phofl/following{/other_user}', 'gists_url': 'https://api.github.com/users/phofl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phofl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phofl/subscriptions', 'organizations_url': 'https://api.github.com/users/phofl/orgs', 'repos_url': 'https://api.github.com/users/phofl/repos', 'events_url': 'https://api.github.com/users/phofl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phofl/received_events', 'type': 'User', 'site_admin': False}"
25,https://api.github.com/repos/pandas-dev/pandas/issues/50169,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50169/labels{/name},"{'login': 'WillAyd', 'id': 609873, 'node_id': 'MDQ6VXNlcjYwOTg3Mw==', 'avatar_url': 'https://avatars.githubusercontent.com/u/609873?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/WillAyd', 'html_url': 'https://github.com/WillAyd', 'followers_url': 'https://api.github.com/users/WillAyd/followers', 'following_url': 'https://api.github.com/users/WillAyd/following{/other_user}', 'gists_url': 'https://api.github.com/users/WillAyd/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/WillAyd/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/WillAyd/subscriptions', 'organizations_url': 'https://api.github.com/users/WillAyd/orgs', 'repos_url': 'https://api.github.com/users/WillAyd/repos', 'events_url': 'https://api.github.com/users/WillAyd/events{/privacy}', 'received_events_url': 'https://api.github.com/users/WillAyd/received_events', 'type': 'User', 'site_admin': False}"
26,https://api.github.com/repos/pandas-dev/pandas/issues/50166,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50166/labels{/name},"{'login': 'Trackingerror', 'id': 103377869, 'node_id': 'U_kgDOBilrzQ', 'avatar_url': 'https://avatars.githubusercontent.com/u/103377869?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Trackingerror', 'html_url': 'https://github.com/Trackingerror', 'followers_url': 'https://api.github.com/users/Trackingerror/followers', 'following_url': 'https://api.github.com/users/Trackingerror/following{/other_user}', 'gists_url': 'https://api.github.com/users/Trackingerror/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Trackingerror/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Trackingerror/subscriptions', 'organizations_url': 'https://api.github.com/users/Trackingerror/orgs', 'repos_url': 'https://api.github.com/users/Trackingerror/repos', 'events_url': 'https://api.github.com/users/Trackingerror/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Trackingerror/received_events', 'type': 'User', 'site_admin': False}"
27,https://api.github.com/repos/pandas-dev/pandas/issues/50165,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50165/labels{/name},"{'login': 'toobaz', 'id': 1224492, 'node_id': 'MDQ6VXNlcjEyMjQ0OTI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1224492?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/toobaz', 'html_url': 'https://github.com/toobaz', 'followers_url': 'https://api.github.com/users/toobaz/followers', 'following_url': 'https://api.github.com/users/toobaz/following{/other_user}', 'gists_url': 'https://api.github.com/users/toobaz/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/toobaz/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/toobaz/subscriptions', 'organizations_url': 'https://api.github.com/users/toobaz/orgs', 'repos_url': 'https://api.github.com/users/toobaz/repos', 'events_url': 'https://api.github.com/users/toobaz/events{/privacy}', 'received_events_url': 'https://api.github.com/users/toobaz/received_events', 'type': 'User', 'site_admin': False}"
28,https://api.github.com/repos/pandas-dev/pandas/issues/50164,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50164/labels{/name},"{'login': 'bang128', 'id': 71242233, 'node_id': 'MDQ6VXNlcjcxMjQyMjMz', 'avatar_url': 'https://avatars.githubusercontent.com/u/71242233?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/bang128', 'html_url': 'https://github.com/bang128', 'followers_url': 'https://api.github.com/users/bang128/followers', 'following_url': 'https://api.github.com/users/bang128/following{/other_user}', 'gists_url': 'https://api.github.com/users/bang128/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/bang128/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/bang128/subscriptions', 'organizations_url': 'https://api.github.com/users/bang128/orgs', 'repos_url': 'https://api.github.com/users/bang128/repos', 'events_url': 'https://api.github.com/users/bang128/events{/privacy}', 'received_events_url': 'https://api.github.com/users/bang128/received_events', 'type': 'User', 'site_admin': False}"
29,https://api.github.com/repos/pandas-dev/pandas/issues/50163,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/50163/labels{/name},"{'login': 'vyasr', 'id': 1538165, 'node_id': 'MDQ6VXNlcjE1MzgxNjU=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1538165?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/vyasr', 'html_url': 'https://github.com/vyasr', 'followers_url': 'https://api.github.com/users/vyasr/followers', 'following_url': 'https://api.github.com/users/vyasr/following{/other_user}', 'gists_url': 'https://api.github.com/users/vyasr/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/vyasr/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/vyasr/subscriptions', 'organizations_url': 'https://api.github.com/users/vyasr/orgs', 'repos_url': 'https://api.github.com/users/vyasr/repos', 'events_url': 'https://api.github.com/users/vyasr/events{/privacy}', 'received_events_url': 'https://api.github.com/users/vyasr/received_events', 'type': 'User', 'site_admin': False}"
